Month,Range,Area,location,Latitude,Longitude,Date,Image,Chinkara,Indian Gaur,Indian Palm Civet,Leopard,Nilgai,Sambar Deer,Sloth Bear,Spotted deer,Wild Boar,Wild dog
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00096 (3).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00097 (3).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00099 (3).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00102 (3).JPG,0,1,0,0,0,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00103 (3).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00104 (3).JPG,0,0,0,0,0,0,1,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00107 (2).JPG,0,1,0,0,0,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00108 (2).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00109 (2).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00110 (2).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00110 (2).JPG,0,0,0,0,1,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00111 (2).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00111 (2).JPG,0,0,0,0,1,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00112 (2).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00113 (2).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00114 (2).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00115 (2).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00116 (2).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00117 (2).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00118 (2).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00119 (2).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00120 (2).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00121 (2).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00122 (2).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00123 (2).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00124.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00125.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00126.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00127.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00128.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00129.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00130.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00131.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00132.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00133.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00134.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00135.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00136.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00137.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00138.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00140.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00141.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00143.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00143.JPG,0,0,0,0,0,0,0,2,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00144.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00144.JPG,0,0,0,0,0,0,0,2,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00145.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00145.JPG,0,0,0,0,0,0,0,2,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00146.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00146.JPG,0,0,0,0,0,0,0,2,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00147.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00147.JPG,0,0,0,0,0,0,0,2,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00148.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00148.JPG,0,0,0,0,0,0,0,2,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,1.1.2021,I__00149.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,10.1.2021,I__00112.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,10.1.2021,I__00114.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,10.1.2021,I__00114.JPG,0,0,0,0,0,0,0,0,0,2
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,10.1.2021,I__00114.JPG,0,0,0,0,1,0,0,0,0,2
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,10.1.2021,I__00115.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,10.1.2021,I__00115.JPG,0,0,0,0,1,0,0,0,0,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,10.1.2021,I__00115.JPG,0,0,0,0,1,0,0,0,0,2
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,10.1.2021,I__00115.JPG,0,0,0,0,2,0,0,0,0,2
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,10.1.2021,I__00116.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,10.1.2021,I__00116.JPG,0,0,0,0,1,0,0,0,0,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,10.1.2021,I__00116.JPG,1,0,0,0,1,0,0,0,0,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,10.1.2021,I__00116.JPG,1,0,0,0,2,0,0,0,0,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,10.1.2021,I__00117.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,10.1.2021,I__00117.JPG,1,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,15.1.2021,I__00009 (2).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,17.1.2021,I__00009 (4).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,17.1.2021,I__00010 (4).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,17.1.2021,I__00011 (4).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,17.1.2021,I__00013 (4).JPG,0,0,1,0,0,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,17.1.2021,I__00014 (4).JPG,0,0,1,0,0,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,17.1.2021,I__00020 (3).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00041 (3).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00041 (3).JPG,0,0,0,0,1,0,0,0,0,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00041 (3).JPG,0,0,0,0,1,0,0,0,0,2
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00041 (3).JPG,0,0,0,0,2,0,0,0,0,2
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00042 (3).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00042 (3).JPG,0,0,0,0,1,0,0,0,1,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00042 (3).JPG,0,0,0,0,1,0,0,0,1,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00042 (3).JPG,0,0,0,0,2,0,0,0,1,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00042 (3).JPG,0,0,0,0,3,0,0,0,1,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00043 (3).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00043 (3).JPG,0,0,0,0,2,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00043 (3).JPG,0,0,0,0,3,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00043 (3).JPG,0,0,0,0,4,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00043 (3).JPG,0,0,0,0,5,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00044 (3).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00044 (3).JPG,0,0,0,0,2,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00044 (3).JPG,0,0,0,0,2,0,0,0,1,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00044 (3).JPG,0,0,0,0,3,0,0,0,1,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00045 (3).JPG,0,0,0,0,0,0,0,0,1,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00045 (3).JPG,0,0,0,0,1,0,0,0,1,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00045 (3).JPG,0,0,0,0,2,0,0,0,1,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00045 (3).JPG,0,0,0,0,3,0,0,0,1,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00046 (3).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00046 (3).JPG,0,0,0,0,1,0,1,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00047 (3).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00047 (3).JPG,0,0,0,0,2,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00047 (3).JPG,0,0,0,0,2,0,0,0,0,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00048 (3).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00048 (3).JPG,1,0,0,0,0,0,0,0,0,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,19.1.2021,I__00048 (3).JPG,1,0,0,0,1,0,0,0,0,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,16.1.2021,I__00014 (2).JPG,0,0,1,0,0,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,16.1.2021,I__00015 (2).JPG,0,0,1,0,0,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,16.1.2021,I__00016 (2).JPG,0,0,1,0,0,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,16.1.2021,I__00017 (2).JPG,0,0,1,0,0,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,16.1.2021,I__00001 (4).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,16.1.2021,I__00003 (4).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,16.1.2021,I__00003 (4).JPG,0,0,0,0,1,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,20.1.2021,I__00052 (3).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,20.1.2021,I__00053 (3).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,20.1.2021,I__00055 (3).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00150.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00151.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00152.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00001.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00002.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00003.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00006.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00007.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00008.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00010.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00011.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00012.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00013.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00016.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00016.JPG,0,0,0,0,2,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00017.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00018.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00018.JPG,0,0,0,0,2,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00019.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00019.JPG,0,0,0,0,1,0,0,0,0,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00020.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00021.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00021.JPG,0,0,0,0,1,0,0,0,0,1
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00022.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00023.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00024.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00024.JPG,0,0,0,0,2,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00027.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00031.JPG,1,0,0,0,0,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00031.JPG,1,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00033.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00035.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00036.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00037.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00038.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00039.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00040.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00041.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00042.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00043.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00044.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00045.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00046.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00047.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00048.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00049.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00050.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,2.1.2021,I__00051.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,18.1.2021,I__00022 (3).JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,18.1.2021,I__00023 (3).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,18.1.2021,I__00024 (3).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Indanpally Range,Lothorre,Gross plot area Compt No. 280 ,19.2007,78.98221,18.1.2021,I__00025 (3).JPG,0,0,0,0,0,0,0,0,0,1
